route name,olon,olat,dlon,dlat,country_dep,country_arr
"India-China, Mundra Port - Qingdao",69.7079,22.7407,120.3203,36.1069,India,China
"India-China, Mundra Port - Tianjin",69.7079,22.7407,117.7339,38.9708,India,China
"India-China, Mundra Port - Dalian",69.7079,22.7407,121.6167,38.9333,India,China
"India-China, Mundra Port - Xiamen",69.7079,22.7407,118.0648,24.4458,India,China
"India-China, Mundra Port - Lianyungang",69.7079,22.7407,119.5292,34.7306,India,China
"India-China, Mundra Port - Yingkou",69.7079,22.7407,122.2352,40.671,India,China
"India-SAFR, Mundra Port - Durban",69.7079,22.7407,31.0218,-29.8719,India,SAFR
"India-SAFR, Mundra Port - Cape Town",69.7079,22.7407,18.435,-33.918,India,SAFR
"India-SAFR, Mundra Port - Port Elizabeth",69.7079,22.7407,25.6022,-33.917,India,SAFR
"India-SAFR, Mundra Port - Richards Bay",69.7079,22.7407,32.0377,-28.783,India,SAFR
"India-SAFR, Mundra Port - Mossel Bay",69.7079,22.7407,22.146,-34.1809,India,SAFR
"India-SAFR, Mundra Port - East London",69.7079,22.7407,27.9116,-33.0176,India,SAFR
"India-SAFR, Mundra Port - Ngqura",69.7079,22.7407,25.688,-33.795,India,SAFR
"India-SAFR, Mundra Port - Port Nolloth",69.7079,22.7407,16.861,-29.2402,India,SAFR
"India-Japan, Deendayal (Kandla) - Yokohama",70.2167,23.0333,139.638,35.4536,India,Japan
"India-Japan, Deendayal (Kandla) - Tokyo",70.2167,23.0333,139.7639,35.6406,India,Japan
"India-Japan, Deendayal (Kandla) - Kobe",70.2167,23.0333,135.187,34.678,India,Japan
"India-Japan, Deendayal (Kandla) - Nagoya",70.2167,23.0333,136.8806,35.0885,India,Japan
"India-Japan, Deendayal (Kandla) - Osaka",70.2167,23.0333,135.409,34.6431,India,Japan
"India-Japan, Deendayal (Kandla) - Chiba",70.2167,23.0333,140.0895,35.5959,India,Japan
"India-Japan, Deendayal (Kandla) - Kitakyushu",70.2167,23.0333,130.8757,33.9056,India,Japan
"India-Japan, Deendayal (Kandla) - Shimizu",70.2167,23.0333,138.4885,35.0172,India,Japan
"India-Japan, Deendayal (Kandla) - Hiroshima",70.2167,23.0333,132.4645,34.3647,India,Japan
"India-Japan, Deendayal (Kandla) - Kagoshima",70.2167,23.0333,130.5512,31.5368,India,Japan
"India-Russia, Deendayal (Kandla) - Saint-Pétersbourg",70.2167,23.0333,30.3062,59.9339,India,Russia
"India-Russia, Deendayal (Kandla) - Novorossiysk",70.2167,23.0333,37.7682,44.7244,India,Russia
"India-Russia, Deendayal (Kandla) - Vladivostok",70.2167,23.0333,131.8747,43.1056,India,Russia
"India-Russia, Deendayal (Kandla) - Mourmansk",70.2167,23.0333,33.0744,68.9707,India,Russia
"India-Russia, Deendayal (Kandla) - Arkhangelsk",70.2167,23.0333,40.5433,64.5401,India,Russia
"India-Russia, Deendayal (Kandla) - Nakhodka",70.2167,23.0333,132.8667,42.7833,India,Russia
"India-Russia, Deendayal (Kandla) - Oust-Louga",70.2167,23.0333,28.3292,59.6731,India,Russia
"India-Russia, Deendayal (Kandla) - Primorsk",70.2167,23.0333,28.7389,60.3668,India,Russia
"India-Russia, Deendayal (Kandla) - Vostochny",70.2167,23.0333,133.0989,42.7278,India,Russia
"India-Russia, Deendayal (Kandla) - Kaliningrad",70.2167,23.0333,20.5332,54.6981,India,Russia
"India-US, Deendayal (Kandla) - Los Angeles",70.2167,23.0333,-118.276,33.7326,India,US
"India-US, Deendayal (Kandla) - Long Beach",70.2167,23.0333,-118.2167,33.7542,India,US
"India-US, Deendayal (Kandla) - New York & New Jersey",70.2167,23.0333,-74.0413,40.6681,India,US
"India-US, Deendayal (Kandla) - Savannah",70.2167,23.0333,-81.0912,32.0809,India,US
"India-US, Deendayal (Kandla) - Houston",70.2167,23.0333,-95.2633,29.739,India,US
"India-US, Deendayal (Kandla) - Virginia (Norfolk Portsmouth)",70.2167,23.0333,-76.3111,36.8674,India,US
"India-US, Deendayal (Kandla) - Oakland",70.2167,23.0333,-122.279,37.795,India,US
"India-US, Deendayal (Kandla) - Charleston",70.2167,23.0333,-79.9256,32.7821,India,US
"India-US, Deendayal (Kandla) - Seattle/Tacoma",70.2167,23.0333,-122.3408,47.6017,India,US
"India-US, Deendayal (Kandla) - Miami",70.2167,23.0333,-80.1826,25.7781,India,US
"India-Vietnam, Deendayal (Kandla) - Cat Lai (Saïgon/HCM)",70.2167,23.0333,106.7722,10.768,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Cai Mep–Thi Vai",70.2167,23.0333,107.03,10.52,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Hai Phong",70.2167,23.0333,106.6833,20.85,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Cam Pha",70.2167,23.0333,107.3,21.0167,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Da Nang",70.2167,23.0333,108.2333,16.0833,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Quy Nhon",70.2167,23.0333,109.2333,13.7667,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Nha Trang",70.2167,23.0333,109.1958,12.25,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Can Tho",70.2167,23.0333,105.7689,10.031,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Vung Tau",70.2167,23.0333,107.085,10.3531,India,Vietnam
"India-Vietnam, Deendayal (Kandla) - Phu My",70.2167,23.0333,107.0232,10.5087,India,Vietnam
"India-South Korea, Deendayal (Kandla) - Busan",70.2167,23.0333,129.0403,35.1028,India,South Korea
"India-South Korea, Deendayal (Kandla) - Gwangyang",70.2167,23.0333,127.7667,34.9167,India,South Korea
"India-South Korea, Deendayal (Kandla) - Incheon",70.2167,23.0333,126.6166,37.4489,India,South Korea
"India-South Korea, Deendayal (Kandla) - Mokpo",70.2167,23.0333,126.3886,34.7936,India,South Korea
"India-South Korea, Deendayal (Kandla) - Ulsan",70.2167,23.0333,129.3722,35.5194,India,South Korea
"India-South Korea, Deendayal (Kandla) - Yeosu",70.2167,23.0333,127.7383,34.7541,India,South Korea
"India-Australia, Deendayal (Kandla) - Sydney",70.2167,23.0333,151.2093,-33.8587,India,Australia
"India-Australia, Deendayal (Kandla) - Melbourne",70.2167,23.0333,144.9633,-37.8141,India,Australia
"India-Australia, Deendayal (Kandla) - Brisbane",70.2167,23.0333,153.1175,-27.3842,India,Australia
"India-Australia, Deendayal (Kandla) - Fremantle",70.2167,23.0333,115.7481,-32.0525,India,Australia
"India-Australia, Deendayal (Kandla) - Port Hedland",70.2167,23.0333,118.574,-20.32,India,Australia
"India-Australia, Deendayal (Kandla) - Darwin",70.2167,23.0333,130.8456,-12.4634,India,Australia
"India-Australia, Deendayal (Kandla) - Adelaide",70.2167,23.0333,138.5056,-34.8444,India,Australia
"India-Australia, Deendayal (Kandla) - Newcastle",70.2167,23.0333,151.7817,-32.9267,India,Australia
"India-China, Deendayal (Kandla) - Shanghai",70.2167,23.0333,121.489,31.4064,India,China
"India-China, Deendayal (Kandla) - Ningbo-Zhoushan",70.2167,23.0333,121.8107,29.9346,India,China
"India-China, Deendayal (Kandla) - Shenzhen",70.2167,23.0333,113.8979,22.5618,India,China
"India-China, Deendayal (Kandla) - Guangzhou",70.2167,23.0333,113.5596,23.101,India,China
"India-China, Deendayal (Kandla) - Qingdao",70.2167,23.0333,120.3203,36.1069,India,China
"India-China, Deendayal (Kandla) - Tianjin",70.2167,23.0333,117.7339,38.9708,India,China
"India-China, Deendayal (Kandla) - Dalian",70.2167,23.0333,121.6167,38.9333,India,China
"India-China, Deendayal (Kandla) - Xiamen",70.2167,23.0333,118.0648,24.4458,India,China
"India-China, Deendayal (Kandla) - Lianyungang",70.2167,23.0333,119.5292,34.7306,India,China
"India-China, Deendayal (Kandla) - Yingkou",70.2167,23.0333,122.2352,40.671,India,China
"India-SAFR, Deendayal (Kandla) - Durban",70.2167,23.0333,31.0218,-29.8719,India,SAFR
"India-SAFR, Deendayal (Kandla) - Cape Town",70.2167,23.0333,18.435,-33.918,India,SAFR
"India-SAFR, Deendayal (Kandla) - Port Elizabeth",70.2167,23.0333,25.6022,-33.917,India,SAFR
"India-SAFR, Deendayal (Kandla) - Richards Bay",70.2167,23.0333,32.0377,-28.783,India,SAFR
"India-SAFR, Deendayal (Kandla) - Mossel Bay",70.2167,23.0333,22.146,-34.1809,India,SAFR
"India-SAFR, Deendayal (Kandla) - East London",70.2167,23.0333,27.9116,-33.0176,India,SAFR
"India-SAFR, Deendayal (Kandla) - Ngqura",70.2167,23.0333,25.688,-33.795,India,SAFR
"India-SAFR, Deendayal (Kandla) - Port Nolloth",70.2167,23.0333,16.861,-29.2402,India,SAFR
"India-Japan, Mumbai Port - Yokohama",72.8371,18.9517,139.638,35.4536,India,Japan
"India-Japan, Mumbai Port - Tokyo",72.8371,18.9517,139.7639,35.6406,India,Japan
"India-Japan, Mumbai Port - Kobe",72.8371,18.9517,135.187,34.678,India,Japan
"India-Japan, Mumbai Port - Nagoya",72.8371,18.9517,136.8806,35.0885,India,Japan
"India-Japan, Mumbai Port - Osaka",72.8371,18.9517,135.409,34.6431,India,Japan
"India-Japan, Mumbai Port - Chiba",72.8371,18.9517,140.0895,35.5959,India,Japan
"India-Japan, Mumbai Port - Kitakyushu",72.8371,18.9517,130.8757,33.9056,India,Japan
"India-Japan, Mumbai Port - Shimizu",72.8371,18.9517,138.4885,35.0172,India,Japan
"India-Japan, Mumbai Port - Hiroshima",72.8371,18.9517,132.4645,34.3647,India,Japan
"India-Japan, Mumbai Port - Kagoshima",72.8371,18.9517,130.5512,31.5368,India,Japan
"India-Russia, Mumbai Port - Saint-Pétersbourg",72.8371,18.9517,30.3062,59.9339,India,Russia
"India-Russia, Mumbai Port - Novorossiysk",72.8371,18.9517,37.7682,44.7244,India,Russia
"India-Russia, Mumbai Port - Vladivostok",72.8371,18.9517,131.8747,43.1056,India,Russia
"India-Russia, Mumbai Port - Mourmansk",72.8371,18.9517,33.0744,68.9707,India,Russia
"India-Russia, Mumbai Port - Arkhangelsk",72.8371,18.9517,40.5433,64.5401,India,Russia
"India-Russia, Mumbai Port - Nakhodka",72.8371,18.9517,132.8667,42.7833,India,Russia
"India-Russia, Mumbai Port - Oust-Louga",72.8371,18.9517,28.3292,59.6731,India,Russia
"India-Russia, Mumbai Port - Primorsk",72.8371,18.9517,28.7389,60.3668,India,Russia
"India-Russia, Mumbai Port - Vostochny",72.8371,18.9517,133.0989,42.7278,India,Russia
"India-Russia, Mumbai Port - Kaliningrad",72.8371,18.9517,20.5332,54.6981,India,Russia
"India-US, Mumbai Port - Los Angeles",72.8371,18.9517,-118.276,33.7326,India,US
"India-US, Mumbai Port - Long Beach",72.8371,18.9517,-118.2167,33.7542,India,US
"India-US, Mumbai Port - New York & New Jersey",72.8371,18.9517,-74.0413,40.6681,India,US
"India-US, Mumbai Port - Savannah",72.8371,18.9517,-81.0912,32.0809,India,US
"India-US, Mumbai Port - Houston",72.8371,18.9517,-95.2633,29.739,India,US
"India-US, Mumbai Port - Virginia (Norfolk Portsmouth)",72.8371,18.9517,-76.3111,36.8674,India,US
"India-US, Mumbai Port - Oakland",72.8371,18.9517,-122.279,37.795,India,US
"India-US, Mumbai Port - Charleston",72.8371,18.9517,-79.9256,32.7821,India,US
"India-US, Mumbai Port - Seattle/Tacoma",72.8371,18.9517,-122.3408,47.6017,India,US
"India-US, Mumbai Port - Miami",72.8371,18.9517,-80.1826,25.7781,India,US
"India-Vietnam, Mumbai Port - Cat Lai (Saïgon/HCM)",72.8371,18.9517,106.7722,10.768,India,Vietnam
"India-Vietnam, Mumbai Port - Cai Mep–Thi Vai",72.8371,18.9517,107.03,10.52,India,Vietnam
"India-Vietnam, Mumbai Port - Hai Phong",72.8371,18.9517,106.6833,20.85,India,Vietnam
"India-Vietnam, Mumbai Port - Cam Pha",72.8371,18.9517,107.3,21.0167,India,Vietnam
"India-Vietnam, Mumbai Port - Da Nang",72.8371,18.9517,108.2333,16.0833,India,Vietnam
"India-Vietnam, Mumbai Port - Quy Nhon",72.8371,18.9517,109.2333,13.7667,India,Vietnam
"India-Vietnam, Mumbai Port - Nha Trang",72.8371,18.9517,109.1958,12.25,India,Vietnam
"India-Vietnam, Mumbai Port - Can Tho",72.8371,18.9517,105.7689,10.031,India,Vietnam
"India-Vietnam, Mumbai Port - Vung Tau",72.8371,18.9517,107.085,10.3531,India,Vietnam
"India-Vietnam, Mumbai Port - Phu My",72.8371,18.9517,107.0232,10.5087,India,Vietnam
"India-South Korea, Mumbai Port - Busan",72.8371,18.9517,129.0403,35.1028,India,South Korea
"India-South Korea, Mumbai Port - Gwangyang",72.8371,18.9517,127.7667,34.9167,India,South Korea
"India-South Korea, Mumbai Port - Incheon",72.8371,18.9517,126.6166,37.4489,India,South Korea
"India-South Korea, Mumbai Port - Mokpo",72.8371,18.9517,126.3886,34.7936,India,South Korea
"India-South Korea, Mumbai Port - Ulsan",72.8371,18.9517,129.3722,35.5194,India,South Korea
"India-South Korea, Mumbai Port - Yeosu",72.8371,18.9517,127.7383,34.7541,India,South Korea
"India-Australia, Mumbai Port - Sydney",72.8371,18.9517,151.2093,-33.8587,India,Australia
"India-Australia, Mumbai Port - Melbourne",72.8371,18.9517,144.9633,-37.8141,India,Australia
"India-Australia, Mumbai Port - Brisbane",72.8371,18.9517,153.1175,-27.3842,India,Australia
"India-Australia, Mumbai Port - Fremantle",72.8371,18.9517,115.7481,-32.0525,India,Australia
"India-Australia, Mumbai Port - Port Hedland",72.8371,18.9517,118.574,-20.32,India,Australia
"India-Australia, Mumbai Port - Darwin",72.8371,18.9517,130.8456,-12.4634,India,Australia
"India-Australia, Mumbai Port - Adelaide",72.8371,18.9517,138.5056,-34.8444,India,Australia
"India-Australia, Mumbai Port - Newcastle",72.8371,18.9517,151.7817,-32.9267,India,Australia
"India-China, Mumbai Port - Shanghai",72.8371,18.9517,121.489,31.4064,India,China
"India-China, Mumbai Port - Ningbo-Zhoushan",72.8371,18.9517,121.8107,29.9346,India,China
"India-China, Mumbai Port - Shenzhen",72.8371,18.9517,113.8979,22.5618,India,China
"India-China, Mumbai Port - Guangzhou",72.8371,18.9517,113.5596,23.101,India,China
"India-China, Mumbai Port - Qingdao",72.8371,18.9517,120.3203,36.1069,India,China
"India-China, Mumbai Port - Tianjin",72.8371,18.9517,117.7339,38.9708,India,China
"India-China, Mumbai Port - Dalian",72.8371,18.9517,121.6167,38.9333,India,China
"India-China, Mumbai Port - Xiamen",72.8371,18.9517,118.0648,24.4458,India,China
"India-China, Mumbai Port - Lianyungang",72.8371,18.9517,119.5292,34.7306,India,China
"India-China, Mumbai Port - Yingkou",72.8371,18.9517,122.2352,40.671,India,China
"India-SAFR, Mumbai Port - Durban",72.8371,18.9517,31.0218,-29.8719,India,SAFR
"India-SAFR, Mumbai Port - Cape Town",72.8371,18.9517,18.435,-33.918,India,SAFR
"India-SAFR, Mumbai Port - Port Elizabeth",72.8371,18.9517,25.6022,-33.917,India,SAFR
"India-SAFR, Mumbai Port - Richards Bay",72.8371,18.9517,32.0377,-28.783,India,SAFR
"India-SAFR, Mumbai Port - Mossel Bay",72.8371,18.9517,22.146,-34.1809,India,SAFR
"India-SAFR, Mumbai Port - East London",72.8371,18.9517,27.9116,-33.0176,India,SAFR
"India-SAFR, Mumbai Port - Ngqura",72.8371,18.9517,25.688,-33.795,India,SAFR
"India-SAFR, Mumbai Port - Port Nolloth",72.8371,18.9517,16.861,-29.2402,India,SAFR
"India-Japan, Chennai Port - Yokohama",80.2824,13.0837,139.638,35.4536,India,Japan
"India-Japan, Chennai Port - Tokyo",80.2824,13.0837,139.7639,35.6406,India,Japan
"India-Japan, Chennai Port - Kobe",80.2824,13.0837,135.187,34.678,India,Japan
"India-Japan, Chennai Port - Nagoya",80.2824,13.0837,136.8806,35.0885,India,Japan
"India-Japan, Chennai Port - Osaka",80.2824,13.0837,135.409,34.6431,India,Japan
"India-Japan, Chennai Port - Chiba",80.2824,13.0837,140.0895,35.5959,India,Japan
"India-Japan, Chennai Port - Kitakyushu",80.2824,13.0837,130.8757,33.9056,India,Japan
"India-Japan, Chennai Port - Shimizu",80.2824,13.0837,138.4885,35.0172,India,Japan
"India-Japan, Chennai Port - Hiroshima",80.2824,13.0837,132.4645,34.3647,India,Japan
"India-Japan, Chennai Port - Kagoshima",80.2824,13.0837,130.5512,31.5368,India,Japan
"India-Russia, Chennai Port - Saint-Pétersbourg",80.2824,13.0837,30.3062,59.9339,India,Russia
"India-Russia, Chennai Port - Novorossiysk",80.2824,13.0837,37.7682,44.7244,India,Russia
"India-Russia, Chennai Port - Vladivostok",80.2824,13.0837,131.8747,43.1056,India,Russia
"India-Russia, Chennai Port - Mourmansk",80.2824,13.0837,33.0744,68.9707,India,Russia
"India-Russia, Chennai Port - Arkhangelsk",80.2824,13.0837,40.5433,64.5401,India,Russia
"India-Russia, Chennai Port - Nakhodka",80.2824,13.0837,132.8667,42.7833,India,Russia
"India-Russia, Chennai Port - Oust-Louga",80.2824,13.0837,28.3292,59.6731,India,Russia
"India-Russia, Chennai Port - Primorsk",80.2824,13.0837,28.7389,60.3668,India,Russia
"India-Russia, Chennai Port - Vostochny",80.2824,13.0837,133.0989,42.7278,India,Russia
"India-Russia, Chennai Port - Kaliningrad",80.2824,13.0837,20.5332,54.6981,India,Russia
"India-US, Chennai Port - Los Angeles",80.2824,13.0837,-118.276,33.7326,India,US
"India-US, Chennai Port - Long Beach",80.2824,13.0837,-118.2167,33.7542,India,US
"India-US, Chennai Port - New York & New Jersey",80.2824,13.0837,-74.0413,40.6681,India,US
"India-US, Chennai Port - Savannah",80.2824,13.0837,-81.0912,32.0809,India,US
"India-US, Chennai Port - Houston",80.2824,13.0837,-95.2633,29.739,India,US
"India-US, Chennai Port - Virginia (Norfolk Portsmouth)",80.2824,13.0837,-76.3111,36.8674,India,US
"India-US, Chennai Port - Oakland",80.2824,13.0837,-122.279,37.795,India,US
"India-US, Chennai Port - Charleston",80.2824,13.0837,-79.9256,32.7821,India,US
"India-US, Chennai Port - Seattle/Tacoma",80.2824,13.0837,-122.3408,47.6017,India,US
"India-US, Chennai Port - Miami",80.2824,13.0837,-80.1826,25.7781,India,US
"India-Vietnam, Chennai Port - Cat Lai (Saïgon/HCM)",80.2824,13.0837,106.7722,10.768,India,Vietnam
"India-Vietnam, Chennai Port - Cai Mep–Thi Vai",80.2824,13.0837,107.03,10.52,India,Vietnam
"India-Vietnam, Chennai Port - Hai Phong",80.2824,13.0837,106.6833,20.85,India,Vietnam
"India-Vietnam, Chennai Port - Cam Pha",80.2824,13.0837,107.3,21.0167,India,Vietnam
"India-Vietnam, Chennai Port - Da Nang",80.2824,13.0837,108.2333,16.0833,India,Vietnam
"India-Vietnam, Chennai Port - Quy Nhon",80.2824,13.0837,109.2333,13.7667,India,Vietnam
"India-Vietnam, Chennai Port - Nha Trang",80.2824,13.0837,109.1958,12.25,India,Vietnam
"India-Vietnam, Chennai Port - Can Tho",80.2824,13.0837,105.7689,10.031,India,Vietnam
"India-Vietnam, Chennai Port - Vung Tau",80.2824,13.0837,107.085,10.3531,India,Vietnam
"India-Vietnam, Chennai Port - Phu My",80.2824,13.0837,107.0232,10.5087,India,Vietnam
"India-South Korea, Chennai Port - Busan",80.2824,13.0837,129.0403,35.1028,India,South Korea
"India-South Korea, Chennai Port - Gwangyang",80.2824,13.0837,127.7667,34.9167,India,South Korea
"India-South Korea, Chennai Port - Incheon",80.2824,13.0837,126.6166,37.4489,India,South Korea
"India-South Korea, Chennai Port - Mokpo",80.2824,13.0837,126.3886,34.7936,India,South Korea
"India-South Korea, Chennai Port - Ulsan",80.2824,13.0837,129.3722,35.5194,India,South Korea
"India-South Korea, Chennai Port - Yeosu",80.2824,13.0837,127.7383,34.7541,India,South Korea
"India-Australia, Chennai Port - Sydney",80.2824,13.0837,151.2093,-33.8587,India,Australia
"India-Australia, Chennai Port - Melbourne",80.2824,13.0837,144.9633,-37.8141,India,Australia
"India-Australia, Chennai Port - Brisbane",80.2824,13.0837,153.1175,-27.3842,India,Australia
"India-Australia, Chennai Port - Fremantle",80.2824,13.0837,115.7481,-32.0525,India,Australia
"India-Australia, Chennai Port - Port Hedland",80.2824,13.0837,118.574,-20.32,India,Australia
"India-Australia, Chennai Port - Darwin",80.2824,13.0837,130.8456,-12.4634,India,Australia
"India-Australia, Chennai Port - Adelaide",80.2824,13.0837,138.5056,-34.8444,India,Australia
"India-Australia, Chennai Port - Newcastle",80.2824,13.0837,151.7817,-32.9267,India,Australia
"India-China, Chennai Port - Shanghai",80.2824,13.0837,121.489,31.4064,India,China
"India-China, Chennai Port - Ningbo-Zhoushan",80.2824,13.0837,121.8107,29.9346,India,China
"India-China, Chennai Port - Shenzhen",80.2824,13.0837,113.8979,22.5618,India,China
"India-China, Chennai Port - Guangzhou",80.2824,13.0837,113.5596,23.101,India,China
"India-China, Chennai Port - Qingdao",80.2824,13.0837,120.3203,36.1069,India,China
"India-China, Chennai Port - Tianjin",80.2824,13.0837,117.7339,38.9708,India,China
"India-China, Chennai Port - Dalian",80.2824,13.0837,121.6167,38.9333,India,China
"India-China, Chennai Port - Xiamen",80.2824,13.0837,118.0648,24.4458,India,China
"India-China, Chennai Port - Lianyungang",80.2824,13.0837,119.5292,34.7306,India,China
"India-China, Chennai Port - Yingkou",80.2824,13.0837,122.2352,40.671,India,China
"India-SAFR, Chennai Port - Durban",80.2824,13.0837,31.0218,-29.8719,India,SAFR
"India-SAFR, Chennai Port - Cape Town",80.2824,13.0837,18.435,-33.918,India,SAFR
"India-SAFR, Chennai Port - Port Elizabeth",80.2824,13.0837,25.6022,-33.917,India,SAFR
"India-SAFR, Chennai Port - Richards Bay",80.2824,13.0837,32.0377,-28.783,India,SAFR
"India-SAFR, Chennai Port - Mossel Bay",80.2824,13.0837,22.146,-34.1809,India,SAFR
"India-SAFR, Chennai Port - East London",80.2824,13.0837,27.9116,-33.0176,India,SAFR
"India-SAFR, Chennai Port - Ngqura",80.2824,13.0837,25.688,-33.795,India,SAFR
"India-SAFR, Chennai Port - Port Nolloth",80.2824,13.0837,16.861,-29.2402,India,SAFR
"India-Japan, Ennore (Kamarajar) Port - Yokohama",80.3395,13.2535,139.638,35.4536,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Tokyo",80.3395,13.2535,139.7639,35.6406,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Kobe",80.3395,13.2535,135.187,34.678,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Nagoya",80.3395,13.2535,136.8806,35.0885,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Osaka",80.3395,13.2535,135.409,34.6431,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Chiba",80.3395,13.2535,140.0895,35.5959,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Kitakyushu",80.3395,13.2535,130.8757,33.9056,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Shimizu",80.3395,13.2535,138.4885,35.0172,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Hiroshima",80.3395,13.2535,132.4645,34.3647,India,Japan
"India-Japan, Ennore (Kamarajar) Port - Kagoshima",80.3395,13.2535,130.5512,31.5368,India,Japan
